,SFC,OPERATION,Unique concatenate(DESCRIPTION),Unique concatenate(ITEM_GROUP),Unique count(DESCRIPTION),ITEM_NO,QTY,ROUTER,STEP_ID,RESRCE,WORK_CENTER,QTY_STARTED,QTY_COMPLETED,QTY_DONE,QTY_SCRAPPED,QTY_NON_CONFORMED,ELAPSED_TIME,ELAPSED_QUEUE_TIME,PREVIOUS_RESOURCE_BO,SFC_DONE,SHOP_ORDER_BO,DATE_TIME,ITEM_DESCRIPTION,ITEM_TYPE,OPERATION_DESCRIPTION,TYPE,SPECIAL_INSTRUCTION,RESOURCE_DESCRIPTION,SETUP_STATE,SETUP_DESCRIPTION,WORKCENTER_DESCRIPTION,WC_CATEGORY,WC_TYPE,SHOP_ORDER,QTY_ORDERED,QTY_RELEASED,QTY_DONE_SO,CUSTOMER,TRANSFER_SITE,PROCESSING_TIME_SECS,WAITING_TIME_SECS,DESCRIPTION,case:concept:name,concept:name,org:resource,time:timestamp
7,845571998,A012600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,80,3863,A010206,1,1,0,0,0,10648,3991,"ResourceBO:0001,3632",False,"ShopOrderBO:0001,60358202",08-06-2020 10:27:48,BK V2 T A250 DN25 unr,M,Zähler fertigbördeln,N,,Station 3.10 Fertigbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,10.648,3.991,Monti2 nicht Ve,A010206,A012600Zähler fertigbördeln,3863,08-06-2020 10:27:48
8,845571998,A012800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,90,3944,A010207,1,1,0,0,0,19614,41143,"ResourceBO:0001,3863",False,"ShopOrderBO:0001,60358202",08-06-2020 10:28:01,BK V2 T A250 DN25 unr,M,Zähler dichtheitsprüfen,N,,Prüfkammer 10,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,19.614,41.143,Monti2 nicht Ve,A010207,A012800Zähler dichtheitsprüfen,3944,08-06-2020 10:28:01
9,845571998,A013500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,120,7279,A0102,1,1,1,0,0,3,69335,"ResourceBO:0001,3944",True,"ShopOrderBO:0001,60358202",08-06-2020 10:29:01,BK V2 T A250 DN25 unr,M,Zähler abstapeln,N,,0030 Station 5.04 Wagen 3 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60358202,0,40218,38699,,,0.003,69.335,Monti2 nicht Ve,A0102,A013500Zähler abstapeln,7279,08-06-2020 10:29:01
0,845108573,A011600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,10,3625,A010205,1,1,0,0,0,6197,26570,,False,"ShopOrderBO:0001,60358202",08-06-2020 10:26:01,BK V2 T A250 DN25 unr,M,Stutzen befetten,N,,Station 3.03 Fetten,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,6.197,26.57,Monti2 nicht Ve,A010205,A011600Stutzen befetten,3625,08-06-2020 10:26:01
1,845108573,A011800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,20,3627,A010205,1,1,0,0,0,5427,46933,"ResourceBO:0001,3625",False,"ShopOrderBO:0001,60358202",08-06-2020 10:26:33,BK V2 T A250 DN25 unr,M,Aussenmagnet montieren,N,,Station 3.05 Aussenmagnet einsetzen,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,5.427,46.933,Monti2 nicht Ve,A010205,A011800Aussenmagnet montieren,3627,08-06-2020 10:26:33
2,845108573,A011900,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,30,3628,A010205,1,1,0,0,0,8274,23849,"ResourceBO:0001,3627",False,"ShopOrderBO:0001,60358202",08-06-2020 10:27:24,BK V2 T A250 DN25 unr,M,Messwerk einsetzen,N,,Station 3.06 Messwerk einsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,8.274,23.849,Monti2 nicht Ve,A010205,A011900Messwerk einsetzen,3628,08-06-2020 10:27:24
3,845108573,A012000,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,40,3629,A010205,1,1,0,0,0,9427,10835,"ResourceBO:0001,3628",False,"ShopOrderBO:0001,60358202",08-06-2020 10:27:55,BK V2 T A250 DN25 unr,M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.427,10.835,Monti2 nicht Ve,A010205,A012000Oberteil dosieren,3629,08-06-2020 10:27:55
4,845108573,A012200,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,50,3630,A010205,1,1,0,0,0,3552,4059,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60358202",08-06-2020 10:28:14,BK V2 T A250 DN25 unr,M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,3.552,4.059,Monti2 nicht Ve,A010205,A012200Unterteil aufsetzen,3630,08-06-2020 10:28:14
5,845108573,A012300,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,60,3631,A010206,1,1,0,0,0,14753,10733,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60358202",08-06-2020 10:28:21,BK V2 T A250 DN25 unr,M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,14.753,10.733,Monti2 nicht Ve,A010206,A012300Falz auflegen,3631,08-06-2020 10:28:21
6,845108573,A012500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,70,3632,A010206,1,1,0,0,0,9522,8087,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60358202",08-06-2020 10:28:45,BK V2 T A250 DN25 unr,M,Zähler vorbördeln,N,,Station 3.10 Vorbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.522,8.087,Monti2 nicht Ve,A010206,A012500Zähler vorbördeln,3632,08-06-2020 10:28:45
7,845108573,A012600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,80,3863,A010206,1,1,0,0,0,10497,3954,"ResourceBO:0001,3632",False,"ShopOrderBO:0001,60358202",08-06-2020 10:29:02,BK V2 T A250 DN25 unr,M,Zähler fertigbördeln,N,,Station 3.10 Fertigbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,10.497,3.954,Monti2 nicht Ve,A010206,A012600Zähler fertigbördeln,3863,08-06-2020 10:29:02
8,845108573,A012800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,90,3944,A010207,1,1,0,0,0,20113,41830,"ResourceBO:0001,3863",False,"ShopOrderBO:0001,60358202",08-06-2020 10:29:15,BK V2 T A250 DN25 unr,M,Zähler dichtheitsprüfen,N,,Prüfkammer 10,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,20.113,41.83,Monti2 nicht Ve,A010207,A012800Zähler dichtheitsprüfen,3944,08-06-2020 10:29:15
9,845108573,A013500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,120,7279,A0102,1,1,1,0,0,4,69489,"ResourceBO:0001,3944",True,"ShopOrderBO:0001,60358202",08-06-2020 10:30:16,BK V2 T A250 DN25 unr,M,Zähler abstapeln,N,,0030 Station 5.04 Wagen 3 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60358202,0,40218,38699,,,0.004,69.489,Monti2 nicht Ve,A0102,A013500Zähler abstapeln,7279,08-06-2020 10:30:16
0,845296089,A011600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,10,3625,A010205,1,1,0,0,0,6277,27166,,False,"ShopOrderBO:0001,60358202",08-06-2020 10:28:16,BK V2 T A250 DN25 unr,M,Stutzen befetten,N,,Station 3.03 Fetten,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,6.277,27.166,Monti2 nicht Ve,A010205,A011600Stutzen befetten,3625,08-06-2020 10:28:16
1,845296089,A011800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,20,3627,A010205,1,1,0,0,0,5386,45999,"ResourceBO:0001,3625",False,"ShopOrderBO:0001,60358202",08-06-2020 10:28:49,BK V2 T A250 DN25 unr,M,Aussenmagnet montieren,N,,Station 3.05 Aussenmagnet einsetzen,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,5.386,45.999,Monti2 nicht Ve,A010205,A011800Aussenmagnet montieren,3627,08-06-2020 10:28:49
2,845296089,A011900,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,30,3628,A010205,1,1,0,0,0,8440,23544,"ResourceBO:0001,3627",False,"ShopOrderBO:0001,60358202",08-06-2020 10:29:39,BK V2 T A250 DN25 unr,M,Messwerk einsetzen,N,,Station 3.06 Messwerk einsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,8.44,23.544,Monti2 nicht Ve,A010205,A011900Messwerk einsetzen,3628,08-06-2020 10:29:39
3,845296089,A012000,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,40,3629,A010205,1,1,0,0,0,9279,11093,"ResourceBO:0001,3628",False,"ShopOrderBO:0001,60358202",08-06-2020 10:30:10,BK V2 T A250 DN25 unr,M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.279,11.093,Monti2 nicht Ve,A010205,A012000Oberteil dosieren,3629,08-06-2020 10:30:10
4,845296089,A012200,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,50,3630,A010205,1,1,0,0,0,3694,3967,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60358202",08-06-2020 10:30:30,BK V2 T A250 DN25 unr,M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,3.694,3.967,Monti2 nicht Ve,A010205,A012200Unterteil aufsetzen,3630,08-06-2020 10:30:30
5,845296089,A012300,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,60,3631,A010206,1,1,0,0,0,14879,11018,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60358202",08-06-2020 10:30:36,BK V2 T A250 DN25 unr,M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,14.879,11.018,Monti2 nicht Ve,A010206,A012300Falz auflegen,3631,08-06-2020 10:30:36
